species,larval,postlarval,juvenile.adult,total_farmed_d
vannamei,1.746780674,14.17446117,101.6953593,175.5218933
vannamei,7.152243844,11.67181215,58.9064137,149.2758494
vannamei,1.478851202,17.08936371,108.2805968,177.5130963
vannamei,6.387101036,14.80801748,50.7232728,132.6097964
vannamei,0.431200817,17.79801559,52.57273871,188.3462353
vannamei,13.18405257,11.90059173,72.72963579,143.5315524
vannamei,1.144037646,13.8435947,91.48868696,118.2328931
vannamei,0.863496345,13.72300974,68.18209132,181.4572827
vannamei,8.376530556,14.12709104,98.27555795,131.5015863
vannamei,3.020587333,13.98571405,63.44255726,123.8683078
vannamei,5.031037334,16.52420005,65.60534033,214.1219708
vannamei,0.368885606,11.70575344,92.95923804,211.7667641
vannamei,2.730421981,12.00073192,62.05300171,202.4943688
vannamei,7.319119585,14.33187053,76.40638319,174.6494811
vannamei,0.374085622,16.94078048,59.73068534,108.8321153
vannamei,1.239668296,18.2352662,97.62484959,187.5636811
vannamei,1.294764926,18.71402873,104.44428,158.7615517
vannamei,3.240901813,13.76831949,68.04213597,155.8010844
vannamei,1.081465503,12.7405897,83.98816736,195.0007696
vannamei,2.190332692,13.25285821,50.43754239,139.1080522
vannamei,1.697005721,16.45649416,93.40920804,139.353436
vannamei,1.930585005,16.90517913,87.34401814,156.5558927
vannamei,1.323008724,16.40558002,109.3559112,180.4448934
vannamei,5.32787847,12.85577108,83.08674289,157.3795107
vannamei,0.481044962,10.79609365,107.9951133,158.4905234
vannamei,1.108081962,19.02010806,83.80485951,148.6441773
vannamei,2.261543095,14.42381118,81.2208835,125.8340708
vannamei,3.674583391,9.144877624,94.90453243,149.7666792
vannamei,5.258509723,12.1254287,50.29645372,106.9484001
vannamei,2.529092157,11.14941163,70.30520135,149.6139018
vannamei,1.703426071,13.22818344,60.81755263,170.7305964
vannamei,0.417153527,13.84346472,78.5781217,134.2349696
vannamei,0.694728547,14.65703638,90.46200263,159.146349
vannamei,1.020050509,16.38548308,58.82553297,133.1291477
vannamei,0.633265727,20.78065583,60.12065864,121.1490657
vannamei,0.454985174,12.13341276,79.06675897,189.1810156
vannamei,2.540864047,14.21962162,57.91659687,157.8021154
vannamei,11.72391056,15.66421525,74.74982408,198.9141446
vannamei,9.892841581,16.55434467,92.2024845,192.6111352
vannamei,1.106556642,21.96483953,75.8842447,141.3724731
vannamei,3.896682719,19.31535675,52.91231804,210.2011873
vannamei,1.026112674,18.80807912,101.0450067,157.9633849
vannamei,1.113659314,11.6361038,58.28044389,147.9153124
vannamei,8.182424769,20.21555923,105.51323,180.0341635
vannamei,3.951451093,12.7960498,63.13268161,151.6375222
vannamei,2.070172152,17.88331193,58.96836243,169.3222623
vannamei,1.337917844,15.12879964,107.7884358,216.5667136
vannamei,5.134096074,14.99913639,94.40839359,137.0984102
vannamei,1.55716216,21.41917972,96.84506331,136.4932106
vannamei,0.952334828,19.9099395,76.37007742,165.2402381
vannamei,3.183366354,12.57353908,54.76568201,147.2427749
vannamei,0.653372593,13.58334537,81.41867318,183.6191628
vannamei,2.289741214,11.88173392,51.58303676,169.7390745
vannamei,3.155246252,13.75231902,54.36776332,127.5906569
vannamei,4.365395376,21.08240437,90.28701364,150.9666341
vannamei,2.223552484,23.7488127,79.45087506,205.3579138
vannamei,2.949344845,16.44337868,85.49840156,175.5205432
vannamei,4.204525147,14.8870148,70.72188638,171.4821531
vannamei,1.715199391,14.15235793,54.26503323,124.1938454
vannamei,4.276137614,16.48375182,101.1264698,123.389838
vannamei,1.184856424,13.88601244,68.8164229,154.9170079
vannamei,1.818435362,11.88489762,71.94493181,99.10690241
vannamei,2.400392395,18.84348088,70.23458022,127.7949162
vannamei,1.647753232,14.72534224,71.83006529,103.7506961
vannamei,4.475420335,11.84587407,64.30843506,163.8827201
vannamei,3.687765038,13.43136653,81.01705713,136.1140892
vannamei,7.830498731,13.6031344,55.54564011,163.8971696
vannamei,1.892473963,14.27880615,73.40792373,125.971442
vannamei,6.552429029,14.38219558,87.41399709,181.7329207
vannamei,6.314581322,14.0525334,59.65201735,135.0261288
vannamei,3.28235413,17.87270364,70.32665164,128.7314203
vannamei,2.088127305,15.44988801,65.94101357,131.1529876
vannamei,0.878554293,16.63517204,96.23845704,176.4534099
vannamei,1.009082871,12.38650886,77.93293926,151.3176851
vannamei,0.533705006,16.55501215,61.64589058,189.1638611
vannamei,6.261425911,12.80793713,65.26114008,168.527167
vannamei,0.758301146,15.85617463,63.73441427,115.6215271
vannamei,2.597718247,18.55011182,69.91253509,172.3072927
vannamei,1.564662457,17.20609048,51.36527601,149.6348285
vannamei,1.815454507,19.14789828,101.3049618,173.3657922
vannamei,1.176573929,14.07205858,70.55807733,110.7042256
vannamei,1.579745065,15.93957174,107.5207982,246.0223351
vannamei,0.657701825,17.1086399,80.28729062,161.8867317
vannamei,1.542327512,16.65109985,54.16246221,132.781935
vannamei,5.589679638,17.71979632,66.3056767,126.5172471
vannamei,1.793909465,17.20198302,60.74257952,163.4043053
vannamei,1.428994704,16.54015397,90.62891319,183.8698432
vannamei,3.379437931,19.27855502,85.5844242,151.527078
vannamei,0.725429059,12.20750931,100.3714699,189.0507979
vannamei,1.242173097,14.47560358,61.5788062,157.8101229
vannamei,0.190278108,12.79331614,95.37524568,228.8074975
vannamei,9.617261885,15.48827874,84.45347827,154.9626761
vannamei,9.735895695,14.94230683,93.52999152,131.568292
vannamei,2.900912942,17.56356328,107.6661553,155.6762458
vannamei,0.46817389,11.77333971,63.12605477,158.2299644
vannamei,0.915763257,14.95682698,74.44877612,110.9059108
vannamei,0.986111425,9.664954614,100.6143679,121.238657
vannamei,1.093099035,12.85632532,53.83966937,186.0449474
vannamei,2.093158344,16.05850187,105.2090753,141.7922879
vannamei,0.995342932,16.54772378,96.48998671,145.9622768
vannamei,0.810939312,15.54825745,84.27272141,154.1819377
vannamei,0.382907866,14.92783217,75.60282391,116.6727924
vannamei,1.16360723,12.17015141,94.07508322,161.3016836
vannamei,10.4718297,17.52394698,100.868931,141.6065404
vannamei,0.922020929,19.926984,61.87599928,169.3098367
vannamei,1.050982004,11.93316508,64.91102445,112.6268498
vannamei,2.146819509,14.08189031,102.873084,198.3687489
vannamei,1.621625453,18.55531666,83.27207562,163.9982127
vannamei,4.218191347,16.12616201,72.66041791,174.2799626
vannamei,4.235342428,16.32855012,95.0996793,166.0745691
vannamei,1.823601007,18.36461121,78.91459125,163.616519
vannamei,0.964705782,10.28217,62.15289975,189.8359923
vannamei,3.716659823,13.99115854,51.64324506,188.1358204
vannamei,1.173659333,15.45000099,103.9429485,167.4511426
vannamei,5.414079756,17.92047983,91.23903018,165.9224614
vannamei,3.015951353,15.51772503,106.0621499,151.0809694
vannamei,0.82090956,17.56434659,70.47195024,189.4971677
vannamei,1.683158677,15.58819821,84.49875237,151.0136526
vannamei,1.432167298,15.77508475,106.8885175,110.5423591
vannamei,1.660856797,11.5412603,54.09293967,191.5714421
vannamei,1.151921403,20.98789871,106.6304593,158.5758671
vannamei,4.033809688,12.80466869,87.70932138,160.0913732
vannamei,6.072162981,11.7549595,103.3121278,161.0641012
vannamei,0.550993801,15.73648383,91.26572097,101.4662859
vannamei,2.355568942,13.44522045,92.04913289,195.2786799
vannamei,5.889974125,22.52626328,77.3737774,156.4916322
vannamei,2.541540688,15.07185824,76.11478562,268.5254438
vannamei,2.78160216,13.01198653,78.05304114,150.589821
vannamei,7.333614393,13.84821664,72.45228728,146.9143362
vannamei,1.478234987,15.67130661,66.05803079,120.0817433
vannamei,5.051885567,22.60997978,62.20348014,99.54523253
vannamei,1.742606004,12.96388315,94.6083818,103.1055868
vannamei,2.330998749,19.00453202,87.57925866,212.7667813
vannamei,0.812684231,13.64414128,92.33765125,175.6086467
vannamei,1.724749427,14.40586829,86.81147722,115.2262912
vannamei,1.132588465,22.97813946,64.02815393,108.0773945
vannamei,0.134712324,18.61144129,66.45863446,174.724134
vannamei,13.05513655,14.60645998,88.35156823,145.7586737
vannamei,2.036395781,14.56811144,51.85941375,126.4956897
vannamei,3.36631708,13.79376314,57.40733671,168.2438208
vannamei,1.049976349,15.83386107,58.89237576,148.2521259
vannamei,8.168039758,11.46390838,68.9255482,117.9881322
vannamei,0.784318411,18.19253534,63.72259124,155.8794878
vannamei,2.898163763,11.74674347,109.1335863,159.0209489
vannamei,2.086274355,11.65225419,50.29045664,158.5741554
vannamei,0.66736985,13.32793929,50.36586038,161.4888639
vannamei,2.836836938,16.33809508,74.65617713,129.1297156
vannamei,1.852153549,17.068097,72.70328307,150.4246661
vannamei,5.278015953,17.35950381,98.84100091,141.1794293
vannamei,0.90287163,12.60938658,69.76177855,144.1320073
vannamei,1.584497083,15.20640543,92.83510827,172.9696755
vannamei,2.787329663,13.55304846,70.82147165,107.1319652
vannamei,7.206853612,15.73418893,55.83321785,146.4680119
vannamei,0.660868149,13.90572948,66.11906781,142.1094841
vannamei,19.9647333,16.03815147,98.52110082,163.5959396
vannamei,1.633324834,15.59321178,99.57535037,159.4483177
vannamei,1.207335603,13.68815484,103.0053568,170.0438146
vannamei,0.36830234,12.25309645,108.6121449,202.3448009
vannamei,0.897947054,19.94907583,108.8462488,195.425829
vannamei,0.858486137,19.02556457,85.54375116,193.5561363
vannamei,1.041083379,16.43884044,81.82902279,114.6316234
vannamei,1.03379329,19.79120415,94.06128171,113.8403346
vannamei,1.087580479,12.17691793,79.22691049,113.9652114
vannamei,6.254003252,16.14558417,82.39819028,98.20050355
vannamei,0.402697068,17.21190479,103.7045055,224.940677
vannamei,0.803289523,10.74638694,75.9520102,217.3152897
vannamei,4.27562665,13.47334792,78.86551099,162.3711643
vannamei,8.588176826,16.58436086,103.8342591,184.5136597
vannamei,1.881024711,14.87126615,87.94848126,176.2624294
vannamei,2.053028878,15.04119779,108.7953303,143.9706708
vannamei,5.378363681,16.13867783,100.3058139,120.202033
vannamei,1.701577127,13.02544712,75.71022694,157.0102643
vannamei,2.500506169,12.95663536,92.28652044,174.7256063
vannamei,2.441394882,14.46536859,91.12361763,143.7507141
vannamei,2.666395849,13.53277682,64.83486992,186.7815649
vannamei,1.368277386,14.96314998,86.79381406,133.3732366
vannamei,9.613040314,18.06675945,86.28750008,206.0007642
vannamei,2.034346099,10.23507101,71.19458933,105.8020082
vannamei,4.859210963,22.18006071,83.90594229,167.9700364
vannamei,2.771738093,17.31049273,57.11327432,284.3687512
vannamei,2.131719937,15.71484466,68.07145666,160.8993023
vannamei,1.97941396,16.77082108,51.22545007,189.261863
vannamei,4.679030548,18.44482725,92.55380386,179.3698482
vannamei,1.264417892,14.42754151,91.84560066,154.6130542
vannamei,4.437663354,15.42835908,103.5134665,134.929758
vannamei,3.985923401,16.39160174,58.8673433,137.4189787
vannamei,0.636693327,23.23370528,80.07840102,229.970883
vannamei,3.065981184,15.62195471,106.5100193,147.2061303
vannamei,2.037038527,10.86541412,103.1358236,162.5676731
vannamei,0.731602014,20.68657866,66.62273884,130.9406068
vannamei,5.327791105,13.49396674,81.07951494,124.694178
vannamei,4.647276774,18.45792132,78.11293155,186.8402971
vannamei,4.951624306,12.36873304,73.60579677,149.5968418
vannamei,6.660080782,14.38355618,89.02888567,113.7764232
vannamei,1.286062224,14.19703517,66.18468901,132.1541145
vannamei,2.874413006,14.93718883,90.40580019,118.9132497
vannamei,0.748787141,13.98665246,86.68995471,174.821338
vannamei,7.199523997,20.87026723,88.20166996,187.9955007
vannamei,1.84213515,12.42024096,53.58955521,145.9890944
vannamei,3.156240111,18.50737036,103.7244483,143.5891974
vannamei,8.806666224,12.95882808,101.3050951,141.9081173
vannamei,2.004495139,14.17297203,67.07564686,137.496669
vannamei,2.362856791,16.22138773,83.4609159,161.9284905
vannamei,16.52424424,15.58739785,85.83995131,120.9402899
vannamei,4.873548141,16.41547444,84.41622867,129.5769023
vannamei,2.166698775,14.87028114,65.6082269,152.6966989
vannamei,9.23928621,10.98010521,58.59615772,179.3409802
vannamei,1.139192482,18.00671537,89.14588037,129.0412097
vannamei,5.827589451,12.29371266,80.22699366,237.3035395
vannamei,1.650728161,16.03626936,82.8650761,144.6236428
vannamei,1.261804165,7.914530074,91.9609338,168.2122541
vannamei,1.226139132,14.87005759,91.90956989,126.3501028
vannamei,4.49739472,11.72057815,73.76758618,149.0621752
vannamei,1.178262676,14.62128607,106.731454,121.3015846
vannamei,0.893516598,15.09475747,83.3969004,160.1554377
vannamei,2.433586732,12.7468971,94.79149411,112.4881345
vannamei,22.95229101,19.17329513,84.83372437,144.1289163
vannamei,1.921593295,15.18184424,63.02537281,170.5314815
vannamei,3.157497459,11.02713649,83.72860796,163.0558727
vannamei,4.622254497,16.33612633,81.246249,187.0271259
vannamei,8.033978995,17.86754598,106.3939021,172.8757087
vannamei,0.818184449,14.00298406,99.36935893,149.8783079
vannamei,1.143494808,15.85020239,108.5938276,136.1233349
vannamei,0.917658028,12.15919313,75.05834288,118.907438
vannamei,1.397248757,15.62125672,51.43891994,158.7478089
vannamei,4.652560199,14.31050527,96.67315963,133.1404852
vannamei,0.878959299,14.99479183,61.85851062,107.3201777
vannamei,1.933289349,14.42004206,71.91617005,182.4540283
vannamei,0.617201763,16.33719776,82.7016346,199.0987284
vannamei,1.801130545,12.93024703,88.87861576,208.5543441
vannamei,7.698198447,13.79269228,73.53636472,150.9995451
vannamei,0.386162583,12.23446762,71.99768026,203.0850691
vannamei,0.562335445,19.67297651,78.83227512,134.9933773
vannamei,2.057153568,13.77058339,93.94391739,152.1319286
vannamei,2.560744306,17.09695116,95.9331585,165.4788783
vannamei,1.732406525,12.84064023,104.6869343,127.7129563
vannamei,3.68273843,12.51520729,96.65026613,156.3489513
vannamei,1.286807026,16.38377881,107.778107,130.5152552
vannamei,2.855742352,17.22599356,54.66996289,135.886707
vannamei,1.239977123,11.92669889,59.4162903,169.8710823
vannamei,1.072417318,14.13805604,59.53157718,121.6136902
vannamei,1.574223944,16.70819851,69.15919292,103.9638889
vannamei,0.850975223,17.94398335,93.45221342,209.13789
vannamei,6.921328555,15.760784,72.85851147,181.1222504
vannamei,1.569125669,11.86854056,68.29661791,216.8190653
vannamei,3.507826829,17.80736021,77.17105885,200.3568608
vannamei,2.984516375,13.11080112,93.56133115,115.9229629
vannamei,2.72520049,13.13920209,87.12121007,159.9789344
vannamei,0.899823898,13.10331081,52.37090238,133.2228621
vannamei,0.790588136,13.36950624,92.80772068,103.2984949
vannamei,1.39436302,17.07247432,51.93661719,165.6867875
vannamei,4.805192424,15.26985812,60.40430001,200.5457283
vannamei,4.087033644,10.94067571,106.2467227,175.7414357
vannamei,1.440203445,11.6313933,59.56522884,152.8912719
vannamei,5.94095622,18.81273592,88.09392975,117.5337979
vannamei,9.470891723,17.8742913,62.25281531,160.2001569
vannamei,5.961077895,17.0143,50.21435203,141.9085555
vannamei,1.366101533,10.81918298,91.35002507,140.5244048
vannamei,1.296345556,13.58408056,92.15949068,173.9974742
vannamei,8.291684274,14.59563134,103.6215275,133.4763955
vannamei,2.667823889,16.64205692,72.5137416,131.6353138
vannamei,11.48759135,18.0226447,88.2530152,189.6918148
vannamei,27.38127982,11.96686333,87.27549811,199.2871748
vannamei,2.206575862,13.95627768,68.35875831,167.4100448
vannamei,5.559047109,16.20308736,89.48847156,186.0809591
vannamei,1.606117599,12.18475821,50.65085335,173.8057353
vannamei,11.33856345,18.30335274,60.70750375,158.3433507
vannamei,3.412799552,16.96517134,75.46040963,173.1608794
vannamei,5.631329255,15.39263021,100.6067652,113.9358706
vannamei,4.589122651,19.42458428,64.87577092,111.8682702
vannamei,3.862475667,16.13003799,87.58582557,117.1262454
vannamei,7.13885437,15.69352949,102.9139077,96.97421787
vannamei,2.443024014,11.15654621,82.33238303,155.5227112
vannamei,1.836794269,18.28108796,104.1181199,156.3075403
vannamei,10.40272107,16.23895037,62.20413224,202.4527485
vannamei,1.546077594,12.50531071,76.4282248,126.0692048
vannamei,1.145453349,13.93647121,108.9690858,115.6863662
vannamei,8.828175668,14.0247415,90.0708947,137.1072675
vannamei,1.614160949,15.34254135,72.20608756,111.9658272
vannamei,0.740153812,18.19656429,75.25197238,146.8567797
vannamei,0.76130375,12.64317871,96.9696068,124.8716329
vannamei,0.750663559,16.38825519,91.45314747,162.8445559
vannamei,3.954849977,12.42112088,103.4915634,124.9578024
vannamei,1.095550368,15.25260185,70.15368942,188.3712687
vannamei,2.720760468,11.81477387,71.03585653,166.472292
vannamei,2.405319542,18.09948404,61.06967785,152.5193655
vannamei,7.35616528,15.6676773,73.55875782,144.9954966
vannamei,2.319591614,15.94734754,85.70076581,124.8592007
vannamei,3.402144407,12.6269837,89.60454938,166.4822134
vannamei,3.987000274,18.04409534,87.88796592,176.3979879
vannamei,0.722101964,16.94766088,92.62816003,164.0538344
vannamei,0.737771767,13.00245891,83.78837717,166.2525577
vannamei,7.789185216,16.65154559,74.04554794,197.369506
vannamei,1.571678998,18.68131653,90.40266768,168.7623877
vannamei,1.764034297,15.15900912,62.63650176,229.1946087
vannamei,0.26249164,15.77987552,90.70494797,169.8195561
vannamei,1.961470322,14.32868222,92.63185083,151.9740313
vannamei,2.383942345,12.17973645,65.5848992,116.7093969
vannamei,1.444305559,15.69693586,90.70152296,177.4683662
vannamei,0.735786518,18.0143234,80.27737928,147.9434538
vannamei,1.122712042,15.98929396,57.52124345,105.5457403
vannamei,1.003859622,12.59199372,95.71539438,163.8012916
vannamei,8.283220821,22.33501915,76.24392426,203.8593739
vannamei,0.328747625,17.97308362,70.91492863,150.9216722
vannamei,0.350395336,12.51297327,102.9507888,110.8723055
vannamei,2.10332429,14.91128996,59.69161202,130.1562034
vannamei,1.413280423,13.31878614,88.61815517,141.7797439
vannamei,3.202462407,19.6933425,58.34198961,143.8123308
vannamei,3.027644652,12.74214964,97.67007325,184.1969403
vannamei,8.265743962,17.52750355,70.4410988,176.357787
vannamei,0.965928713,13.47495596,62.57050274,153.5204764
vannamei,0.933434586,12.72134804,104.8902955,107.300595
vannamei,2.390829348,19.36010674,51.2022008,192.1663893
vannamei,1.081678385,16.16880726,59.98242215,161.8822395
vannamei,2.984842706,12.51943751,53.68254513,118.9074615
vannamei,10.51173995,11.61189511,59.0836836,165.5667278
vannamei,2.05539582,12.19607511,79.35761687,175.4750284
vannamei,1.271506643,14.84414046,97.87935204,160.0422294
vannamei,4.831385215,14.44975507,70.43803143,186.3872022
vannamei,3.398421342,13.63641801,79.56887886,145.3904423
vannamei,8.518487945,19.24312561,66.62904098,156.8780075
vannamei,6.342042194,12.01752904,70.63246998,195.668429
vannamei,7.070353698,13.71227419,72.64625902,192.3087851
vannamei,1.817016634,16.22284091,96.56176801,191.5358643
vannamei,3.145765867,15.07287058,58.90982986,148.9779504
vannamei,1.290923472,17.88037777,74.85782295,125.0368675
vannamei,1.115120316,14.04348469,97.62048622,126.5736736
vannamei,0.334217607,14.38528117,100.7347594,131.2239627
vannamei,1.141147648,18.29300918,75.56698437,170.6148191
vannamei,3.406678416,14.38232978,75.02196937,155.2100484
vannamei,1.376379351,14.62679064,71.89149872,157.1329545
vannamei,4.345089966,16.77829298,81.14561582,147.4387226
vannamei,6.048828491,14.21433072,86.57233671,157.9969873
vannamei,8.365988498,15.25180386,104.9341436,183.5869488
vannamei,0.799635686,14.90682023,56.01679161,188.5834781
vannamei,2.234313956,16.15629774,105.4083308,138.5782703
vannamei,6.697942853,11.31748173,68.44826745,124.3998088
vannamei,0.500194662,20.10121654,54.52638645,123.037104
vannamei,1.877216138,15.96589299,63.05668174,130.960189
vannamei,0.127044818,14.04520727,72.52321198,151.1174903
vannamei,2.021429378,17.39022003,104.2169191,179.684743
vannamei,5.520166215,15.98476057,90.42036893,164.1867748
vannamei,8.078067522,11.97827907,93.13038552,172.1059347
vannamei,5.890428762,20.39998619,93.12906747,165.3295541
vannamei,1.442771344,15.49544791,86.32006124,126.9065205
vannamei,3.071387992,15.26515743,66.6610627,168.0171185
vannamei,13.24526749,16.73800253,94.1322044,180.6107064
vannamei,0.668514867,14.72848397,68.85027649,173.7900995
vannamei,2.295425668,10.7939122,104.6559597,160.3645088
vannamei,6.144146277,16.64489767,105.6797862,141.5116947
vannamei,1.708803588,15.5248896,106.3312527,134.7642583
vannamei,14.84808625,15.38679023,55.90312733,142.1404402
vannamei,3.284421207,19.19596052,50.44842178,135.5490924
vannamei,3.910070724,19.60725206,81.75097197,143.4901758
vannamei,0.188109035,14.48973904,99.18235307,132.0420164
vannamei,0.669535145,19.41921033,89.8694562,175.2516222
vannamei,5.008570118,16.75662638,107.6468841,185.4533297
vannamei,4.542538628,17.29425614,68.01471049,124.7479598
vannamei,1.260090657,20.57251857,76.91971395,147.2166963
vannamei,1.158524336,15.37875634,62.04099454,142.9713479
vannamei,0.930908048,16.27379511,65.73433331,154.5482499
vannamei,2.467354145,18.87635792,65.67199726,138.1777178
vannamei,3.076698925,12.8568128,94.04935165,110.0537439
vannamei,0.58264366,18.88468311,92.70195705,110.3147089
vannamei,5.049777321,17.12020371,109.5387885,135.3244179
vannamei,0.801315617,15.66678178,98.45349449,150.0550337
vannamei,0.30153348,15.00723882,75.457864,153.2655594
vannamei,11.00276633,18.78840071,65.95291304,196.1588634
vannamei,3.427261437,17.11792067,51.78454292,150.0354867
vannamei,1.492553482,20.79342574,103.3778808,164.4152427
vannamei,3.584400597,15.09696985,91.4574909,150.2165626
vannamei,2.792795608,15.99435257,77.39692799,137.5384012
vannamei,1.012633538,20.08740722,78.33471111,150.525259
vannamei,3.475275746,13.00564779,91.29488756,120.7587845
vannamei,4.487533016,18.31278574,81.78995831,145.721296
vannamei,1.327239507,14.66662618,76.48860413,196.4505899
vannamei,6.598455701,20.2320162,54.3618719,198.8692862
vannamei,6.162637545,15.93539657,87.99130027,164.8949148
vannamei,3.140719552,11.8513602,65.40398318,173.9196731
vannamei,4.507429919,14.22977165,76.36274989,177.100118
vannamei,2.529616767,17.41416841,102.727543,118.8360831
vannamei,1.436525628,17.77503298,78.91650859,146.6068243
vannamei,1.790874183,10.81608934,73.51273775,144.9857697
vannamei,7.992824164,15.4831057,91.04793802,140.3696696
vannamei,2.635302647,11.33950455,60.47584228,190.7908852
vannamei,1.318766396,12.72144723,60.27427428,212.1160866
vannamei,1.489453038,13.26503415,103.5676686,134.7720856
vannamei,2.354167872,13.30771616,92.23724233,185.2660475
vannamei,3.877500046,14.90859598,61.30660088,154.140566
vannamei,1.993399812,24.54798675,67.48961787,146.748704
vannamei,0.991878216,19.89438114,89.13446565,109.4393755
vannamei,3.956547488,13.50224808,66.94152337,153.7259054
vannamei,5.602347609,17.10073845,82.23829558,139.8694334
vannamei,3.157821504,18.45255524,89.04226592,128.7463858
vannamei,0.977387659,13.33619108,58.82378847,146.2217724
vannamei,0.955402233,14.77907954,87.15290153,226.9051056
vannamei,2.390552987,13.95923227,63.04471647,176.9401695
vannamei,0.759977834,13.74083927,65.26859216,136.6350507
vannamei,4.715083642,17.57639737,97.61142545,134.9683281
vannamei,0.597190888,14.77276669,99.41579113,178.2777661
vannamei,1.639146843,15.7802424,52.07414198,144.9990357
vannamei,6.157598962,13.73612534,80.26283757,177.9665839
vannamei,3.944958488,13.7615971,57.68451209,131.7445226
vannamei,7.895140501,11.86615639,67.04474386,119.5050995
vannamei,0.743446003,17.34633494,108.1780259,100.2492702
vannamei,7.607983564,9.429151421,75.88294414,165.4170863
vannamei,2.882601034,14.81962635,85.44949058,145.5689569
vannamei,1.405316115,17.82319725,66.52601778,126.3694765
vannamei,3.212606709,20.84444792,71.51237873,164.0151959
vannamei,7.979677962,16.97081088,56.48699064,119.9430522
vannamei,6.842423166,15.91023316,63.22702743,118.9554499
vannamei,0.90544866,16.11791764,78.01491734,167.7103807
vannamei,7.457065105,11.62055977,89.49626377,127.9834264
vannamei,5.742989558,16.2937844,99.79404482,135.2603948
vannamei,2.84887998,17.34612992,65.67621881,201.8158053
vannamei,2.432096977,16.87104487,77.61336246,131.613674
vannamei,1.02662835,13.88199114,56.27128491,154.9108567
vannamei,4.896510965,19.79595577,109.6515029,121.454193
vannamei,1.33769928,11.96019666,91.17868397,194.9767618
vannamei,7.063762013,12.65497029,104.5652632,126.431586
vannamei,3.089451129,14.70795886,93.49045274,138.2925873
vannamei,1.982573661,16.52165814,55.74086632,151.445913
vannamei,1.942757568,16.31725674,59.44331792,160.1130243
vannamei,2.162576752,13.90925407,58.02645734,164.6649011
vannamei,13.43796111,16.70103769,80.48717456,115.5007303
vannamei,0.620451357,13.05309004,51.79580053,122.8629886
vannamei,1.064860733,14.10784002,101.7937089,138.5712304
vannamei,1.041526815,17.91760736,53.02551634,131.5009792
vannamei,1.311950113,18.55348654,108.6745536,167.6361233
vannamei,0.463355445,14.11867251,96.53947488,143.4401629
vannamei,0.43166999,12.65383741,89.0911193,170.5943405
vannamei,6.527682867,16.40991818,107.204048,166.3752761
vannamei,5.589372095,13.74479249,102.3772947,166.1369914
vannamei,1.605582858,18.00141002,67.62301714,124.4945509
vannamei,3.778119564,10.81145769,99.17363361,174.1306607
vannamei,4.586521506,16.49676261,87.34790103,159.6010327
vannamei,13.56047092,15.21897117,104.4726228,146.1995643
vannamei,1.329158104,15.41845142,73.87161069,199.9927333
vannamei,3.329010289,17.11228578,105.5042342,120.23585
vannamei,1.557275192,16.16127394,82.1054483,125.1881006
vannamei,2.192199003,13.82964926,60.05703431,173.1969861
vannamei,1.512102041,14.19870104,92.94991314,136.7841472
vannamei,0.231727016,10.77065737,91.18658683,178.1423141
vannamei,3.199720012,19.14628065,55.31597416,141.2868851
vannamei,1.3929326,16.78937272,71.0494891,155.1268844
vannamei,6.869289253,18.61395966,103.7793684,118.2058147
vannamei,2.453447429,18.45660951,75.48890935,105.4501354
vannamei,1.717854127,25.32713876,107.1309482,185.5436285
vannamei,7.059928861,16.23475457,94.07657721,130.6911582
vannamei,1.130907591,13.99922673,89.38512019,179.3625566
vannamei,4.219929216,13.20194008,57.81049401,147.0317535
vannamei,2.616605272,12.65748639,100.7877158,129.8668473
vannamei,4.670648815,14.208923,88.44666505,141.5537062
vannamei,1.84571279,18.78693571,76.87751571,178.581924
vannamei,3.259500554,14.69795443,108.9083208,114.9063451
vannamei,0.934204249,18.94935108,59.31647549,121.162224
vannamei,2.2235681,13.07203255,97.98899696,151.9382511
vannamei,0.655364394,16.22266177,89.34117055,135.1413942
vannamei,5.523932562,14.0124277,55.50103535,162.3933087
vannamei,2.140802814,19.23171069,69.99818491,120.3512564
vannamei,3.758173781,11.72522002,93.72396925,215.3989453
vannamei,7.878382825,15.68646871,103.3840636,218.8886167
vannamei,2.006507803,14.72074284,70.85611348,123.5227125
vannamei,5.121416126,13.99500048,53.24860369,155.7879374
vannamei,5.053101057,21.95635219,87.97414993,238.1444448
vannamei,1.598195302,14.45852056,101.3960776,138.4853331
vannamei,1.759391357,14.76184009,60.21954053,170.8211517
vannamei,1.485547494,15.19347774,53.05555099,162.9024872
vannamei,3.944123017,17.20495958,71.31089797,159.045449
vannamei,6.507288157,13.8427188,90.7841037,124.6926053
vannamei,1.592934742,12.59746708,83.47802027,160.3617896
vannamei,0.949715178,16.2726929,97.88246577,123.5533308
vannamei,2.902339679,12.60230947,60.50482104,215.2613061
vannamei,0.731012224,14.88099404,77.15124065,131.5740367
vannamei,2.873839621,16.9801361,61.26885009,155.7266654
vannamei,1.355951835,15.42563271,54.12985316,120.7876103
vannamei,2.820064688,15.79115963,74.87731907,127.6607547
vannamei,5.598592715,15.75078092,105.4547757,120.3494678
vannamei,0.893161035,22.47689258,72.06927905,155.5422673
vannamei,0.411856165,19.60232142,60.7580301,188.6328993
vannamei,3.599839086,19.09088464,72.26063378,136.647382
vannamei,2.026358748,19.6433119,83.24916359,124.1570864
vannamei,3.628758703,21.33304843,52.1324624,178.0172196
vannamei,4.51950582,12.13138313,85.13696003,223.494371
