vannamei,monodon,other_pen,macrobrchium
4.65603E+11,19832090373,18010015282,37118418516
4.2428E+11,15545238131,13330145939,40232200615
4.40361E+11,17130848092,11550564047,20642224515
3.22086E+11,17701130466,9649820470,45931231996
2.34615E+11,22761553648,10020029683,28238908072
2.57359E+11,26699664549,15314230680,44609498825
3.53395E+11,21067612461,62182420021,40276309896
2.99401E+11,15667059021,54598686164,28462504245
4.21837E+11,28589127767,40747654901,22454871537
3.92378E+11,22214140864,18330210167,31661190901
2.42112E+11,27570233364,15477450956,19045602753
1.6894E+11,23424296321,14986195889,24861512384
5.08676E+11,12670212990,10545099740,33851150451
3.14632E+11,18799180425,17032832226,27972351969
2.8301E+11,26505718218,18769555905,26968777608
2.70035E+11,26877189977,25166624380,19039492545
2.30735E+11,33358278432,49405860497,35610502002
3.79304E+11,11910952267,18834597834,32413931874
3.01408E+11,17180689303,14711336050,25058037647
5.22793E+11,25603313075,39249357704,28021643142
4.42154E+11,25362399587,12013329313,31953916461
5.70316E+11,28887624180,20078968200,27235475006
2.67352E+11,16670317098,46014103525,50776575314
2.41872E+11,33904128418,57637786336,45105712924
3.49854E+11,22837591625,18670565962,29742772190
4.37261E+11,26876343529,10401515884,39830562062
2.03547E+11,24628354221,18470330220,30495967666
3.25602E+11,26659633822,21016738291,46366545520
3.09062E+11,20681383095,21924747194,36335530272
4.19139E+11,21795247041,12227525050,22364843604
3.63973E+11,25189700801,28487908570,23456417030
3.46957E+11,14998563808,22236602309,29266330572
5.99845E+11,14093868456,18667865510,42244584525
3.79533E+11,41512747487,14182002718,29207346149
2.60521E+11,24289698577,18926022577,26668542817
3.01748E+11,46447311729,19749462444,58605644722
2.98749E+11,12007060211,11465942896,30338328352
4.12802E+11,23602372225,16506357342,41060996873
3.96587E+11,22222936465,20923410871,24716747318
3.88886E+11,25159130695,22979278012,50388570117
3.41732E+11,21631025290,43813117339,28610091896
2.82065E+11,17067850359,13972446233,45705843567
4.5732E+11,18110206842,52542975392,31901013755
3.30415E+11,25423674770,36088475715,38364875043
4.10526E+11,38260493422,26729218262,30975985929
4.00739E+11,31682419614,27531068214,22675556477
4.28635E+11,26741391169,25608785784,36410348425
2.34877E+11,25246666907,13776250651,20063290152
2.87798E+11,19233494367,32830267258,47744124821
4.97618E+11,16469403309,17893784312,33335339224
5.20234E+11,17527331818,26267422970,31243061165
3.47714E+11,17967705338,14007699993,37349156069
2.6335E+11,25635551115,14893877167,33159039244
2.72062E+11,10899198264,17172163672,28696685512
3.06098E+11,16513157072,20820326030,21407751762
3.71238E+11,24567680671,13392260975,26148129146
4.0951E+11,13219797602,12798878617,39614426099
2.99194E+11,26827281315,17465864856,41500701483
2.30243E+11,12986855348,33380898131,28257967047
2.74937E+11,17125538524,14980963524,49689085110
2.60313E+11,20653344122,66910875188,37897104085
3.30176E+11,28507802577,29479404881,38941115287
2.70608E+11,30280940919,16724137031,30962281901
2.76962E+11,19394913589,11890971843,17811458717
3.39321E+11,15066009104,21560656229,33512343953
3.17825E+11,12037937790,11716697079,24832555524
3.35988E+11,13233814724,11048136070,31645124137
3.21058E+11,23649032834,17808223574,20277996882
3.59723E+11,21128678986,29198566053,20773731006
2.92882E+11,31828408893,14558437764,26913998224
3.36862E+11,18107905123,19847933859,36514757523
4.35078E+11,20676377450,22768534179,30380441553
4.42911E+11,14148260428,27403162578,25105561438
4.12364E+11,19194073479,19789432442,27209734971
3.62035E+11,17631711287,31863136740,29665047984
5.06417E+11,10986676788,15228773470,39251249227
1.89409E+11,28165317578,22312874756,45482788639
3.22284E+11,15078148012,32942892703,29682511502
5.33112E+11,15749429538,16550662514,46245414358
3.29682E+11,30388170330,23095409088,29273454641
3.07414E+11,26848702793,40084458191,32125350999
5.30522E+11,15488033517,25347770176,21640630127
1.9143E+11,29034250737,26084479864,25828888612
4.20303E+11,18107658087,28380089797,25715570689
3.86952E+11,21036886086,20862230508,33951210597
3.04212E+11,15352299804,13080372844,35349169763
4.9033E+11,16566904779,27074223572,32601049425
3.31369E+11,33822397039,36644338627,30077678821
4.34028E+11,20260509447,13853378540,29163649310
3.67383E+11,14119591358,21402651239,29338104150
3.10733E+11,24164388218,12176810313,26685766829
2.88412E+11,38841660898,34460695689,28997212036
3.3646E+11,14860849644,19846338873,32878032355
3.68025E+11,14594369626,19484665635,25819861820
3.18557E+11,19065043744,23441812542,36957673432
4.34437E+11,27403443819,20305673228,29566961199
2.76747E+11,33683931919,28677153433,28601380304
3.31915E+11,28203829988,19491550256,23827476435
4.29674E+11,32620420203,14608663730,24830040690
6.60196E+11,27038847639,22204157690,27532514942
2.76921E+11,11488212535,12344305129,24431416553
2.89736E+11,17372347344,9927038363,24634654229
3.10748E+11,20580726502,30174801359,41483531047
2.75659E+11,17942022328,18920440314,24394561771
3.33093E+11,17749054655,15441989755,33164055010
1.78306E+11,15952974286,34778104586,46348334477
3.81552E+11,32116868175,33886775149,26570833132
3.36722E+11,11666785232,24541845587,19780496115
2.43884E+11,20385399897,13132002894,33640470934
3.05882E+11,48001426704,15760807305,39385508261
1.8762E+11,27470746670,22209759177,22953557082
4.1448E+11,18598856877,28584174598,17159412745
3.0295E+11,20493321203,32093855061,46167815235
4.26708E+11,21376617821,34242528437,26987531999
4.16246E+11,14366628814,28143814796,26618504012
3.14891E+11,17281476548,15192550854,18721141593
2.75942E+11,10025387234,18161326784,21265223343
2.75669E+11,24906511864,45932924651,32595327152
3.70237E+11,24697641108,68578898342,30861103017
4.16515E+11,17705129841,18245638724,33866205261
4.48792E+11,16030490446,16119167519,38198868404
4.53897E+11,18349049572,20474543931,35547570279
2.8748E+11,17536517415,13058332368,36496512421
4.03864E+11,31032732682,16213003509,33430783302
2.83568E+11,13234430237,17258477644,23394180921
4.13108E+11,14135342293,8697164795,35994499771
2.91819E+11,25365405949,47625289671,28324718105
3.00822E+11,15130136579,26139439350,24409272904
2.14259E+11,24453189801,12231192574,34804415434
2.80548E+11,45679113057,31705739763,25942837144
3.34233E+11,27995941895,20323009425,35105012400
3.12298E+11,35983387661,32007204310,28660065955
1.77232E+11,13384039241,10721160068,44947849278
4.06778E+11,26567120444,7145371817,31378702521
3.9717E+11,15653454375,32872151967,25616746898
2.00623E+11,22665293177,70509027742,30577998834
2.74021E+11,26142572606,11712916964,25172801525
2.73848E+11,12103629349,22562942738,28618050006
3.60127E+11,18873557729,9350234625,25503882512
2.62591E+11,17248248232,30587377467,24651066739
1.78595E+11,20793714826,16996972213,33773038242
4.87148E+11,26959470448,23215211806,49534053008
2.76393E+11,16669383025,82914517052,26802007132
4.53858E+11,28137784188,23112751960,39238029256
3.99133E+11,18060658637,40991721796,38565253427
2.35029E+11,19177787924,22079745399,24494048070
3.48763E+11,19477091409,15559481010,40564806669
3.58898E+11,40532368916,10247544009,21913318834
2.95145E+11,30061781844,21328273949,34883269697
3.31135E+11,17078401460,21013114859,40026170365
2.6957E+11,26119272272,28095798574,33514438008
3.99462E+11,13402056299,39000657061,23899531432
6.14767E+11,9975326186,53234368264,16676939586
3.40127E+11,35828352774,11817937550,25809798668
5.61453E+11,29176386643,13325634000,29018943280
2.95143E+11,40137087141,17223991024,34542264842
3.04475E+11,24872342628,19975497718,31596803085
4.46579E+11,26312189519,25166082554,29916773226
2.5999E+11,22387735414,30210088776,22968229868
3.71304E+11,16932400108,14344173405,22917561646
3.75307E+11,22194314209,32515970793,41754403107
4.39989E+11,15102685104,24714982203,32540688900
3.58075E+11,23511438249,17932743630,30314069052
4.27399E+11,23063555813,15037915312,24317795172
2.46538E+11,18711489047,12589183993,23320054810
5.02726E+11,24341747055,17615904188,18672892052
3.3617E+11,22729407986,59898362812,16556305264
2.68371E+11,28925656634,14767477187,33485637941
2.09481E+11,13545010634,81161420298,42030624825
2.52321E+11,13474773132,34697720109,33823465739
3.17605E+11,15492381546,41157899214,27222075698
4.59976E+11,27277357984,16057455061,26176183649
3.59582E+11,23103175338,7732138758,61416239670
4.36862E+11,14663630650,59184079508,28951416242
2.72497E+11,15108087930,14144927504,41496834861
4.11009E+11,27787826177,10714560367,22750224164
4.53628E+11,46700910821,22523963825,45717579880
2.59283E+11,33677457248,12146971166,20124234207
3.7932E+11,15542826283,27954951939,25272377379
5.53629E+11,14815691610,14854322014,45414860706
1.76954E+11,20330112265,31551957859,33156329135
4.29434E+11,24883332210,24480710568,23499419017
4.66863E+11,21385676099,9919347399,34885002467
3.65076E+11,12810481572,24555226510,32439283513
2.40182E+11,28498782420,27100814509,51579543911
3.55097E+11,14980958249,9642960723,25216454918
3.63895E+11,14622862555,12092956882,26638733495
5.86299E+11,16600524599,10977354444,30974673005
3.02526E+11,28551254039,9898007225,25959555591
3.02509E+11,10377419453,23622280227,26581391619
3.52631E+11,18338698118,16291821764,28980261984
2.67079E+11,41108111084,62317610151,39357049100
3.50811E+11,12241787415,29840385289,35920485050
3.46139E+11,11998471704,23305202482,27481852304
3.12317E+11,26864529976,12425400445,20271017239
3.46799E+11,20966456123,19136818768,21037402771
5.74974E+11,17894501236,25246967924,26615743436
3.49305E+11,18357813428,15018837727,32004878478
2.94112E+11,25310550649,13243825941,26501934814
3.49971E+11,14330305648,23681086583,16717243449
3.02962E+11,15833739340,20947206881,28055629702
2.42624E+11,19060811233,10313419893,32231155583
3.06647E+11,20232556504,8933354919,34620366100
1.63879E+11,19733847198,26783974285,33003190288
2.49313E+11,20634777951,48949139999,28145592983
2.74055E+11,19374063368,13192529491,32946638445
4.40179E+11,29696517358,23747368241,38539291968
3.38361E+11,28259373462,20499949463,21249260626
2.66343E+11,38030243528,23801134131,22446507257
3.72213E+11,36087288805,12956040063,25213826015
2.96946E+11,15791852418,20279599568,20902173900
3.55993E+11,8977886346,19105013860,23414936046
3.04906E+11,9740035410,26892816592,26166605608
4.97748E+11,10090094635,23834763937,38174066722
2.97976E+11,23601968488,21174928889,43589588413
4.0652E+11,14595584359,6122753729,20954166791
3.09972E+11,16090664287,29751587074,29077095711
3.60429E+11,29267862005,38928530702,34731859659
2.52004E+11,25302450824,10021430521,22810861413
5.28753E+11,20218369220,27311386312,38666265121
3.86512E+11,9553640973,9645463905,35204693910
3.02579E+11,28587638894,15650466138,33890713662
3.37713E+11,15379244942,10460767729,53624522294
4.74924E+11,29107289373,15666773150,28777373151
2.90877E+11,17222561469,18613633115,26570421539
3.94362E+11,19455101067,13096832846,23592535835
4.67385E+11,11531656862,17903501625,26517146481
2.97315E+11,14020304347,50975258405,30724085960
3.47743E+11,23340964148,16511573545,40537906736
4.62129E+11,40103840543,11380365642,35200125640
4.96474E+11,17195469213,21683966961,20073587830
4.03181E+11,20700788275,16077140754,31698324508
2.77973E+11,33810669182,36217370410,28722752801
2.91847E+11,13181126108,12108680725,31219035314
2.82439E+11,28557796485,19105811792,30570389514
4.00801E+11,18994684269,37269747376,32559555258
2.49471E+11,16198565557,48618237447,44011556748
5.51138E+11,10589494930,24413087672,19434386650
3.77893E+11,14449348458,26088770066,26544993431
5.55834E+11,18095704493,20092947115,33739858283
5.11264E+11,45563892940,19242786080,41439873875
5.82603E+11,28381366417,21394063039,41042355646
2.85492E+11,19578015202,11414647190,22585679421
3.02445E+11,23679361330,17257832252,46269839831
2.90595E+11,22237340465,79950790715,23454734784
3.43407E+11,30295659859,22073843603,25181013593
4.51241E+11,25912019915,34604059104,42060370138
2.67052E+11,41847771006,13549065553,30724640080
2.94287E+11,16505695309,15968846401,45290121353
2.58464E+11,25758565930,13178797922,41070626636
2.01409E+11,20978891909,19389130652,29295114524
2.81332E+11,29695910307,27946805186,23726995785
2.85985E+11,30904599712,27445402002,29250600942
2.60946E+11,19597257840,19809226868,32552794353
3.38726E+11,15391505339,13018749634,40615720314
4.24899E+11,31709038755,11670152259,29975427687
3.21064E+11,14183446599,17486462292,24972584891
3.54923E+11,12928860551,48717483272,34144357777
3.43897E+11,27759790531,7965609489,34216461020
3.81277E+11,20561950268,9965179252,25239222364
3.97402E+11,37245816244,31459168898,33442584675
4.3836E+11,32425346580,17139666187,14015808573
6.1294E+11,24831274415,12428909978,27201500130
3.20896E+11,12714282344,20939948096,33511900761
2.70106E+11,20267413111,39309994309,21091859881
3.402E+11,31086562578,7400930111,26105543668
2.50278E+11,17162571377,13282534690,24527468043
2.87283E+11,24512705313,14671407097,29130354665
4.99231E+11,19995328890,33794871798,23236721956
3.30225E+11,26281026372,16051073025,46517836914
2.62153E+11,27322713750,18175748202,23042505286
4.69826E+11,24440453391,30582606826,29518301760
3.89395E+11,26138113785,20351085390,37021215113
2.13943E+11,25035327428,30805086794,32753818106
3.62422E+11,12951345622,23754064476,27851509333
5.36581E+11,22645536560,13458924465,42053577140
2.87159E+11,24018737542,22811107753,45284431749
3.48367E+11,32315149883,20754355680,37269799091
2.91522E+11,23485162584,40331058466,42438126634
4.26066E+11,22298127945,21890754938,44523623780
3.53785E+11,21474415827,40205818219,27553543818
2.29167E+11,21352042239,25472216612,55069902062
2.95213E+11,13454461341,38738932692,38511192746
2.62539E+11,36662617569,42387867394,26511121449
2.59789E+11,11470810181,23813866996,34692316148
3.30712E+11,16126500658,26824086492,41802719844
3.79481E+11,31777508519,12419046842,40735960128
2.86836E+11,24616589268,31455744608,17167424401
2.49577E+11,22565199435,33803116624,34760085769
3.808E+11,17743405869,20583743698,19578938402
5.19275E+11,25396141032,16278642829,18350788990
4.92947E+11,31920599708,23254733008,18887991019
3.73635E+11,20204906799,11011373891,26422343175
4.12951E+11,23953733374,17957895757,29867026697
3.12315E+11,20798703954,35990538013,23804041367
4.78178E+11,16454431635,13719513355,39784561523
3.70512E+11,32240695322,23962959785,27943807069
2.88044E+11,21538766701,14543770957,29382874704
3.84999E+11,10702472900,8735951621,23270618451
4.05369E+11,19209732866,33739658530,33552047750
3.06479E+11,20839898359,15330099162,46747160489
2.53148E+11,37879992460,15583246235,35664018611
4.23233E+11,29059899395,17594657770,19604625860
1.96194E+11,23156277752,36303340373,27991929398
3.46982E+11,30162576277,25545273444,33233487831
2.63597E+11,19847366786,28479879952,25201299433
3.38089E+11,20761217182,8545875188,46100829817
3.77997E+11,21155501881,40687254203,39670786292
2.56565E+11,27469629870,15107791548,38585688608
4.90176E+11,24563036532,10563623796,33243213278
2.60571E+11,10496933671,16654357718,41323151238
4.15789E+11,34044337717,28133727256,28211061033
4.15895E+11,23956634689,21766594644,48014024428
3.6633E+11,26351652050,64692032339,29961968938
2.92605E+11,24988355954,17229002371,37245961983
3.12582E+11,31647967926,24915974169,47263881277
3.8068E+11,24016969871,45530517930,47050175310
2.4008E+11,12717870742,20217504677,30929604214
5.44174E+11,26738477928,19458679684,37202375082
4.00183E+11,27540929704,17475169861,30577686582
4.59852E+11,24026046043,10531596795,33344292936
2.19696E+11,11208290423,15487862157,30807631588
3.58656E+11,32730201858,15515899484,35508324576
1.86797E+11,27548291517,32461016997,19469501622
2.54423E+11,19558185798,18029077714,40921398886
3.85147E+11,14980374998,89895151267,48273534801
2.92754E+11,11339505494,25084584759,36248260970
2.9972E+11,17085944796,18665067407,33746675583
2.61841E+11,9045990743,16517396789,32470475143
2.74917E+11,20931665807,27583744495,29411789733
2.98346E+11,13011734235,26436409537,29901355049
2.94664E+11,26886077342,25572320769,49035994423
4.42323E+11,23092058357,13678757543,38509086244
5.13643E+11,31848439206,24407951503,40816714075
5.05562E+11,34637329931,21963815577,30026148158
4.16356E+11,38545209588,10866164956,31891082243
3.72004E+11,19065359641,17808881154,32945638528
3.67965E+11,25183194717,37154227919,45358984355
4.01726E+11,21567341825,31679138658,35598760079
2.94515E+11,20213738068,12537166505,30636978193
3.72617E+11,20568862689,16119992680,23988577015
3.77045E+11,19106140767,24626018015,35876770835
3.43802E+11,13624628849,22581672756,27657579012
3.33289E+11,33476935689,20050470057,51624380559
2.66313E+11,19963632025,38432515298,46841097056
2.36745E+11,20306139935,28586988060,19081302594
3.63062E+11,19553400097,13169873124,23527311905
4.83535E+11,15635725358,17031181445,31639720103
3.72735E+11,19377820111,51605736334,23711065808
3.45998E+11,19381056022,83644418041,26488896026
3.48037E+11,12005517981,11445351522,42616054939
3.29355E+11,22427871523,22730462541,44956151397
2.96132E+11,27629214492,19691242876,16753255893
3.35227E+11,20147996880,39880192704,29185712808
4.02606E+11,17891228006,53217165824,25504329013
2.20268E+11,15059180012,26842446944,19616761637
2.19112E+11,25300071287,33930190258,40552872068
3.73798E+11,20022563265,19654460087,33890265385
2.7708E+11,48517299011,14866137454,34697048716
5.08626E+11,16659680355,30641403789,40077064680
3.67472E+11,33167811334,27643264304,25885298158
3.09985E+11,23587789941,45754778669,23557749622
5.14424E+11,27838675200,41776588046,34014016710
4.2116E+11,22125615045,24971166510,32324831867
3.27546E+11,29428664516,17378438157,35739632678
3.50072E+11,20168858014,39183083476,28901383567
2.93118E+11,21937899052,18489225089,17868212903
3.36879E+11,23174863161,29662828947,33918337943
5.23473E+11,35752724895,15127428826,34742319219
3.27302E+11,22461334860,12484234750,34944081039
2.68585E+11,30517143963,34682889604,18513615241
1.44325E+11,21579848332,26051977012,27489661659
2.79248E+11,22547060967,36079138768,39312524437
3.82137E+11,18373077166,26790885402,29989858493
3.1112E+11,23824491148,15192277725,18388928010
2.92187E+11,19555116314,37430969718,41897407336
3.4428E+11,22829177057,23916694463,41339072283
3.7086E+11,42590145109,35896478855,24503573351
3.9514E+11,23442967681,21116155695,22843548819
3.77246E+11,18041405141,17380224892,27702729885
5.27138E+11,19643792558,34092771157,24542232532
3.41797E+11,16794442273,22597299168,20847642552
4.44174E+11,18401958463,38234263420,38331701386
3.70269E+11,25704308783,14175011724,31235970743
3.67961E+11,28268848210,15409101800,28622319221
3.10251E+11,23968519400,25110072209,26314500036
3.37798E+11,20458918528,18833879889,35577892938
3.17082E+11,20311007818,22780160898,35282922198
4.60878E+11,13542717358,7935423148,35036819421
3.85923E+11,32725476168,31524641518,34484059571
2.71713E+11,21191433966,13771729776,29147785042
3.90648E+11,24897361814,18551083847,31394637512
3.9319E+11,15206823091,13608497228,21046563999
5.24877E+11,21114480017,33862206437,14454052902
2.75459E+11,19710261020,20386111460,35450801145
2.37101E+11,22846236980,15328306943,28605393337
4.10028E+11,28034568750,20204076351,21312134557
4.14545E+11,12848342927,20672808897,41585704142
3.5533E+11,23885825363,41472287536,15627738213
2.85385E+11,21223457758,11631589046,36393188634
6.29168E+11,18534101349,13416102497,24331826986
5.20205E+11,21116121965,14167943702,39944964034
3.00869E+11,26789981404,20993461861,32105187396
3.22854E+11,19259521680,11294604764,32141059024
2.93034E+11,28454942518,22540222803,38787070016
4.10194E+11,24396521029,24127933946,26807362178
3.03234E+11,39922924823,17090813752,30892198598
3.52142E+11,22276132614,19511007621,37284947606
2.9097E+11,16060359572,26849197370,32682563620
2.54533E+11,37744335418,29085654786,36358492922
4.15042E+11,22902141684,12830028311,22734391640
2.45866E+11,18759692432,34572681598,28129940878
3.64832E+11,30343823489,24791580999,56543081388
3.79859E+11,19271534872,12993024208,37393677774
3.54159E+11,34755326335,55431898584,30837268443
2.6582E+11,14777606026,13505219787,22919048462
3.92706E+11,13662464983,17064369901,31542720091
2.64639E+11,22771610938,19561932317,41689448022
2.75527E+11,22332696106,19171486716,23912693802
3.73904E+11,31664710586,25041950832,29058979753
2.60435E+11,21479845586,38817669274,34376254494
2.69545E+11,21123147132,21952075862,36587795643
4.61259E+11,28786130751,12527645046,27752326681
4.70912E+11,20339504491,31860149541,34535279499
4.76013E+11,34851627155,25175125418,58805847322
3.06257E+11,19077229929,10044705618,27876627627
3.05975E+11,37546768744,36603556583,23181071779
3.21496E+11,19920702828,26145271940,32411481780
4.40653E+11,39319959737,20685458088,33262520338
2.47063E+11,18929098821,20460769703,27512156370
2.90088E+11,19899491582,34853778209,24586004219
3.09637E+11,12395953170,16063994488,25967301851
2.98483E+11,10349491887,22124935154,25937988879
3.36017E+11,24661923664,12980730955,24884972771
5.13136E+11,20337763463,12025791081,31212657979
4.32859E+11,30076827942,25827670163,24595995110
3.89447E+11,20762558645,17722108148,33474222262
4.10796E+11,18702723622,16744172782,26737347685
3.70386E+11,19120744851,12852748073,37367431542
3.50468E+11,17550045816,14613581829,31310233897
2.67483E+11,48767915724,36298264374,23352616629
3.25784E+11,13757107593,20306560242,21680843509
3.07866E+11,13254158016,37019082747,33666156164
3.28296E+11,37558792539,22161041012,45364771530
5.52323E+11,38984291976,16772957348,32829410732
2.93851E+11,24128551557,31409447048,34976888552
2.33457E+11,21614847526,15144588075,25535920433
1.85258E+11,11714968742,15577700457,28279941739
3.38625E+11,18922820032,16919300859,33191732028
3.09498E+11,20511610375,12700578278,27497211218
4.20513E+11,35155207247,50957503275,37105920510
3.59892E+11,14226303360,26113531934,25472608312
3.95483E+11,19947680247,15406382048,22828626826
4.31568E+11,15302310439,11864039552,30140457325
3.80121E+11,17137631964,15539480356,33303199474
4.73264E+11,14594650754,12168479046,23870386194
2.49898E+11,18977383105,19814696476,33222979779
3.40123E+11,21539447453,9992210400,36321632236
2.25906E+11,42418203678,16822617445,38993293275
3.48899E+11,15253249236,28625836491,31420029122
3.22928E+11,45944968094,11125496442,35765939931
3.01442E+11,25418639060,13292991832,19566567574
4.13466E+11,20695275370,15055306355,22445758611
2.14276E+11,22840542617,39299457917,22469401353
4.30687E+11,9498098910,16479836315,27451923408
3.50448E+11,26226782749,19558138196,26603494530
3.95429E+11,14922799780,16277814268,35936494323
3.70836E+11,19360411011,20088465677,23946191478
5.6122E+11,22799611549,11712076563,45771307324
3.69424E+11,17545093564,19625127702,28313267270
4.26612E+11,20040757339,26849488000,26660706065
2.64964E+11,12395752890,32295885773,21403490397
4.96728E+11,32538390576,11189277964,31765493948
2.9861E+11,22246296611,15826753826,29167201874
2.54778E+11,34576381641,19236848275,26104264644
4.49651E+11,19270096011,35107888748,31225305973
2.33626E+11,16631494398,36555164641,27190538886
3.24522E+11,19465982613,13775237237,54711027716
3.11031E+11,26833011693,37050273602,40533131163
4.4457E+11,7426302082,16713299475,37607717373
5.58386E+11,22304162421,11771863217,33406174838
3.45455E+11,26443138005,13545535499,28138641326
4.66118E+11,15829009882,32708115070,19154989889
3.93137E+11,28159524303,9743498733,25221725695
2.65261E+11,24138146851,46395560637,44081120623
5.09259E+11,36370279216,40262322931,28523518167
3.10498E+11,20948036160,10939395547,28018650798
4.01629E+11,12941065258,22073215040,31043828301
4.34092E+11,16193464085,53849940792,30854813784
4.63868E+11,23961895391,19893833935,32369542949
3.79057E+11,25189371579,68812523354,24977744154
2.94397E+11,16925561487,23397448146,32469862356
3.25534E+11,21155398076,18910294820,33482766813
1.8189E+11,14494973831,17860276482,25925304631
3.95514E+11,19587147622,16420542540,34404366460
5.25018E+11,19815187449,19758261132,27739805321
4.08925E+11,13424457704,37970179086,26180845829
2.43752E+11,22026829897,30459410113,26799080406
5.25505E+11,17337466224,12044315048,44168702673
3.49495E+11,15082932042,29341829818,22381725014
2.1846E+11,18557706564,23115227386,34218805559
3.08348E+11,18761370805,14169385542,37720739305
3.43624E+11,14378090666,38968665857,38420168339
2.1459E+11,29037871375,23472569993,32706868183
3.81119E+11,19612222321,11930387227,32649734990
4.25586E+11,12659659735,22655480273,28005940780
3.48623E+11,21023993241,25572432895,32519234371
2.95643E+11,21043741808,45855212953,46158557520
3.43965E+11,17766505358,18499686148,23636544622
2.89233E+11,15660231455,27499893468,43779473540
3.54303E+11,21457028973,16157441713,24986097965
3.34372E+11,17959276116,40719839131,30832004205
3.33675E+11,23465422304,15451120322,35840416229
3.00214E+11,14108180392,29429010025,33918071404
6.09702E+11,28038203580,10182686747,21994354517
3.83664E+11,27096210876,15664565115,25047199660
3.19232E+11,22171398079,17531797164,25398392657
2.73123E+11,23422814429,10930440752,23301943204
3.2375E+11,34057513338,17698269628,30567643093
2.85116E+11,13824164345,19651214272,18437383444
3.75368E+11,25982488033,24678994077,34241312182
3.01738E+11,24046370548,35598358717,57462105095
4.89604E+11,15433980660,12909014875,34539717354
2.94552E+11,29586875906,11083884101,28484654913
3.83425E+11,24863286672,48052795942,29289483387
4.52501E+11,15146463520,25739216351,22683737868
5.50955E+11,18218285774,14178802886,38268790647
3.45075E+11,21228030178,13257769557,35297305892
3.88899E+11,26758357323,19203059963,29330486262
4.09429E+11,27982540230,14376395185,42924440785
3.15518E+11,25052752925,18138146582,28809470671
2.89756E+11,20443647551,20753316272,24433934410
2.11303E+11,22207116352,11635680672,20965557164
5.0931E+11,23594628331,15953226127,32942186519
3.06426E+11,26397944333,33344597549,22473779719
2.68408E+11,14357019745,14618378450,29769156152
4.74329E+11,22015527782,28587604656,37680774249
2.90334E+11,27952429861,14780179244,30322133367
2.86054E+11,13814952973,15687693932,31927225189
4.038E+11,8862692741,15191560233,27124142744
3.94493E+11,34703643462,22293663250,36820555318
3.13545E+11,17310847198,19055289263,30342704916
3.08464E+11,26637291365,33961619947,35715596615
4.87892E+11,14714623570,33099098947,25411720028
6.1032E+11,25756508204,25932220581,25382256659
2.30789E+11,11592331387,30405582793,46756100172
4.05091E+11,12928593023,24955432682,24454479181
3.32953E+11,47017764430,75534098167,25126767644
2.71091E+11,13967478338,14970896910,34242690620
3.86467E+11,18082827095,76435973137,24850524007
4.06991E+11,16531295732,12079163549,22557246586
3.84354E+11,17306645706,23812376203,27854070700
2.60604E+11,26738515449,36002871438,39444700668
2.66536E+11,14280353731,19573187126,47369679660
3.95926E+11,17391479440,19284613831,20281949406
2.36321E+11,19969625000,23693679508,28746891985
3.45462E+11,32122623979,9651693573,32467935586
2.51253E+11,19922843875,9906343949,42927632297
2.84702E+11,24040111328,19570932513,74161847822
3.37251E+11,20842966870,35482232900,32001886749
3.29899E+11,17955439825,39710679650,26893494651
3.01944E+11,10713170372,12762532525,23033888973
3.14975E+11,38198523030,29017764190,34491162000
2.55801E+11,31136848753,22908076402,30904893699
3.0374E+11,20277727004,15487516710,37942813926
4.62004E+11,20412990478,5156031835,29489632378
3.42864E+11,28134726541,32110691787,35323160420
2.63136E+11,18872163615,19241575428,34115284475
3.42347E+11,18648053982,26978176559,36829694582
3.66335E+11,20175635287,20679404058,25351589341
2.29819E+11,19398645925,19158654051,31740134624
3.22627E+11,22394844253,22676434332,44861213936
3.29209E+11,21929328506,25719382137,37487120677
4.15271E+11,23649546818,23672298232,31622439973
3.97433E+11,39996322566,20958956604,22583168328
3.91093E+11,20303877446,15745647488,34278184639
5.04416E+11,22710229323,41819154568,50279435195
2.97659E+11,27102071719,21941485356,41839900026
2.61852E+11,16706051496,11195982230,37979672326
2.79444E+11,16420989170,15963616959,36272824112
4.38039E+11,39635688276,68159553784,55648840062
4.03787E+11,12171156532,26997545306,35269469765
3.00547E+11,17540460821,50906266635,31672907018
1.94654E+11,28141328277,35634605832,27048836042
3.78387E+11,22183204995,10865731064,25948535308
3.95242E+11,27422740954,34355737643,39735717792
3.90147E+11,19047067615,20318284197,30172931036
3.34305E+11,13356658222,55408816606,33822554877
3.79143E+11,18195179641,20318637394,37007816299
2.61076E+11,16032344119,39786524741,34477329629
3.6772E+11,22207409024,23117978265,36362250218
2.74701E+11,13884155744,20544838561,29500955397
3.41778E+11,16456333256,10542289347,21059817720
3.03582E+11,23569300637,54927384309,34886772458
2.56691E+11,27687279586,15757204911,29796125519
3.79355E+11,22210412453,13062282575,26789589332
3.29078E+11,12150223840,18293189784,42712266844
2.62139E+11,32029099419,22653713940,35065418377
2.91208E+11,28415977157,17703451278,30386345981
2.67326E+11,14683927545,30534861832,24764685347
2.13019E+11,20825165401,30519177380,30435322174
2.52233E+11,14025715997,59896136581,50930305918
6.24147E+11,19929799726,20237055156,26129953281
3.71089E+11,26968923008,31189733303,23354934524
2.3518E+11,27177045351,61634704620,24188058310
2.56813E+11,19967875853,38535432956,32841673390
4.2965E+11,18564232224,21113785789,25414652242
