species,larval,postlarval,juvenile.adult,total_farmed_d
monodon,1.564757651,12.24025261,73.38535709,152.6409731
monodon,2.455304909,11.8115336,46.56396568,160.7687876
monodon,9.271971282,15.72125538,141.648231,149.3737627
monodon,2.087010026,16.73876129,40.48098779,176.5597798
monodon,1.349084096,14.74696373,57.78082418,154.2232907
monodon,4.088275313,10.47918259,64.74580631,164.0164491
monodon,0.772171028,27.10426392,39.91196384,165.4010109
monodon,3.784441019,19.96378332,106.3005093,168.8890302
monodon,0.825048633,20.08661658,67.9719856,167.9803407
monodon,1.736338553,15.58854191,91.88909633,202.4730564
monodon,12.83220596,13.68496005,39.33582574,179.2711827
monodon,6.798867412,13.2998386,71.80108284,227.2098988
monodon,1.696106907,19.90952477,65.8741388,160.7795758
monodon,3.312637352,16.10411062,50.42415383,186.8216308
monodon,1.881485882,19.40455571,135.7905635,178.4754098
monodon,4.164211153,19.65005564,48.26456781,166.8551255
monodon,1.918320453,12.43399275,71.3512524,163.3928511
monodon,5.293724077,14.71446331,98.47465009,170.6917107
monodon,0.628170597,14.32642999,38.4347503,130.907885
monodon,2.257129516,22.71796055,48.48957316,162.8565605
monodon,1.072956497,11.88904656,43.0015745,165.1873594
monodon,0.941600957,13.35481769,84.33729484,184.7222618
monodon,4.672625798,19.82158921,52.72990413,172.4154345
monodon,3.204251172,23.67732911,92.91966811,170.7788709
monodon,6.139039485,18.6649357,60.18923781,175.2931342
monodon,0.524494596,15.46790285,185.0965651,192.7927835
monodon,2.913920594,14.52421952,78.51718364,187.3649689
monodon,1.182233867,18.20781819,58.73401262,164.6334586
monodon,2.571814477,14.22049267,48.36049194,206.7831055
monodon,1.520142763,14.62479172,47.42711494,166.3678084
monodon,0.471362857,17.39487426,46.19857966,181.9818676
monodon,6.258861174,20.05107778,117.0968598,218.709965
monodon,2.232660003,16.8251012,130.8630583,209.5209809
monodon,1.022835594,15.19635436,59.2982166,179.6700464
monodon,2.319551116,12.21886898,31.44985286,174.8072905
monodon,10.63172256,16.18202899,44.44067117,159.0639328
monodon,2.976119773,20.54255961,57.69987754,175.4395861
monodon,2.78305713,18.3698525,110.0555422,183.2666384
monodon,0.588215574,17.05386243,80.92223654,155.3342091
monodon,8.478902191,19.3514181,57.72226988,160.9928219
monodon,19.10905627,17.93003191,35.70272612,172.7529886
monodon,0.809760451,14.18200101,130.7417901,195.4470809
monodon,2.461320768,17.63897822,59.48089557,186.3752009
monodon,2.931252708,24.15549466,113.0512746,220.2741991
monodon,1.515508782,11.51848034,124.364457,161.6417728
monodon,20.12392412,19.23205839,13.39686532,158.5125957
monodon,2.352771011,15.48448671,39.15321083,195.1897633
monodon,5.798276237,21.18951037,97.75628147,212.7036023
monodon,2.157365951,20.66143185,74.62965481,147.0864389
monodon,2.935620309,23.33491677,42.90632982,155.1635162
monodon,0.600305591,16.56567188,65.37011536,133.5539749
monodon,0.76084601,17.11848481,43.2990972,163.4102044
monodon,0.861004306,28.87236138,62.6536141,160.9553625
monodon,6.344960506,17.7036323,39.44103443,160.1252062
monodon,1.639886147,19.91347165,121.5389156,204.0874522
monodon,4.981059018,12.38912638,61.26281517,177.9200026
monodon,2.796631416,11.87161469,45.6240638,193.994284
monodon,3.988642784,21.3140687,52.23767688,135.4035102
monodon,2.785775083,21.17748209,108.9917014,176.503473
monodon,1.803505115,26.62032801,40.75237053,172.880437
monodon,4.778157716,9.973473731,87.18453271,166.4027799
monodon,2.359613471,10.18625655,77.74514372,173.5842892
monodon,0.532478943,19.12793392,54.95979292,183.0169939
monodon,2.194650741,18.72485777,90.08015966,200.9094846
monodon,1.601243667,24.13026675,74.67849277,189.1166603
monodon,1.516671969,20.63726432,60.65421402,161.8271551
monodon,6.747247735,16.25109507,129.6747542,168.2618611
monodon,7.331789948,17.33713072,68.95145557,156.8379232
monodon,1.006515874,19.72869227,71.35654412,224.9427635
monodon,1.371334462,13.2652538,42.6405435,231.332187
monodon,1.100191165,17.39114222,48.01247757,147.1867065
monodon,1.568675907,19.31386415,52.84296298,176.4973237
monodon,0.744694239,14.79634814,27.35100215,169.2935628
monodon,0.918299431,15.99455472,57.21580697,157.8573703
monodon,5.851734202,20.17709103,97.98949782,168.2273081
monodon,2.066915335,16.92760643,37.57352484,178.8194887
monodon,3.936699854,21.13457792,99.99129721,175.7578124
monodon,1.317980577,19.04669877,60.10906888,158.496605
monodon,0.392409366,14.23096496,76.50915276,180.8466862
monodon,0.67577882,15.61754743,58.98889487,185.148012
monodon,0.721722162,17.73659487,48.8307281,149.0156545
monodon,2.802157846,31.91077727,88.46211983,191.109654
monodon,0.973055642,15.29208107,48.38152909,182.2518606
monodon,0.585388067,13.03184445,75.26081096,169.5837127
monodon,1.792966337,13.85817673,82.00038256,181.5042736
monodon,3.276990129,15.04595055,73.9197368,157.7622668
monodon,4.349888897,19.30776627,32.86551901,173.0991127
monodon,4.747202254,12.73585941,100.6105785,199.1513657
monodon,2.51991489,33.18127745,117.7471733,159.1200768
monodon,1.134475835,19.31025192,69.5481625,188.5037437
monodon,0.543787727,18.24808345,90.94889532,191.670633
monodon,3.300112201,19.70748102,53.96241604,204.0761366
monodon,5.474532714,16.86921922,54.88030766,165.8564264
monodon,0.913033823,20.41299844,81.22003785,145.837642
monodon,2.47219737,12.64133557,81.42082245,172.2656052
monodon,1.624894979,22.36433613,64.61158399,207.9974402
monodon,3.453591711,19.02950752,84.87542728,189.4172919
monodon,1.542146009,19.76546919,52.0381102,207.0320838
monodon,11.626182,17.13063656,58.52787767,178.613715
monodon,2.846280823,15.65239456,114.1294028,206.1984546
monodon,1.261566531,12.66070798,44.75815032,187.134052
monodon,3.577240032,15.03758789,83.06980807,178.4123752
monodon,4.762876088,15.95993253,55.12964179,188.4651868
monodon,1.78267839,14.82223612,65.0519421,204.2803291
monodon,5.263715011,15.05076187,76.28952275,174.6395823
monodon,4.302894008,14.97671282,101.1673894,186.7805741
monodon,8.286466798,14.93425682,84.05804278,144.8963278
monodon,3.386329197,18.62860956,62.17649159,138.7392802
monodon,7.513780668,12.6227166,173.8188485,145.3356646
monodon,1.552786099,9.313056386,49.51745267,163.6265156
monodon,0.584402721,21.30429574,91.46541614,169.0630022
monodon,3.361775834,16.62777977,44.76515194,166.809694
monodon,1.554565484,10.52173675,59.38284918,202.8292638
monodon,1.937882879,20.94749993,65.52769413,148.6890422
monodon,1.230684377,11.86018822,127.0763262,152.5186885
monodon,0.716323171,15.93677306,62.12079722,176.7384255
monodon,3.610829242,15.53673781,84.12444762,177.0410922
monodon,0.586815214,14.49679011,60.58169243,145.1681834
monodon,0.954582903,13.51532547,97.22701665,153.4837534
monodon,1.833077942,27.23257523,32.08844518,152.4251497
monodon,1.325062209,15.86001453,106.2814698,186.9171654
monodon,3.307191238,19.06103792,111.0386968,163.5786648
monodon,3.293418303,11.38418621,89.78532896,169.3892511
monodon,1.36086903,21.57805881,114.1008077,217.4302718
monodon,1.565745168,8.375486134,93.88218355,184.6296001
monodon,6.744671814,9.792185687,70.03579326,151.5664591
monodon,2.572400837,16.43727956,88.72603247,200.8264324
monodon,0.955774171,19.43859117,104.7696099,154.9392676
monodon,2.534513992,15.30077609,62.04475528,173.7679147
monodon,0.670572399,10.32046879,64.89181029,154.404125
monodon,1.996715919,36.24218415,66.72040152,166.8280558
monodon,1.920627426,11.86346425,94.79375778,185.8074398
monodon,1.272321193,12.88477067,60.96071681,160.0977592
monodon,9.975258179,18.11691617,100.1780443,157.4894882
monodon,0.617807091,13.935063,43.1975089,194.2202125
monodon,4.799187401,18.19098583,85.79600496,182.7954387
monodon,0.345172299,13.64976295,92.63847839,212.2530759
monodon,0.465861162,11.73934509,59.77301972,167.7427135
monodon,0.470840901,22.70024553,52.98021637,177.2047594
monodon,9.478198907,13.70941039,172.2783354,162.0773261
monodon,0.380237113,14.56665357,34.02846018,164.114662
monodon,5.783240527,20.33200728,53.04517938,186.7947405
monodon,3.906733041,25.73646099,72.38221822,147.8619237
monodon,0.652477274,14.31584396,136.2625152,186.1631685
monodon,3.66992238,11.44655576,28.29092953,192.0510504
monodon,3.376667758,12.48339134,83.79733584,124.2499562
monodon,0.81664828,19.04409055,64.26908205,198.314329
monodon,1.608627398,12.98299499,97.17225416,175.3212362
monodon,1.058508947,17.33853401,61.55806796,153.2045157
monodon,1.945697571,14.08437055,105.2209097,161.2135715
monodon,3.163162393,11.94168576,31.51953118,133.3846203
monodon,4.396047448,11.75366438,39.42033973,144.0352667
monodon,1.645423588,12.26475321,55.31010402,170.9240327
monodon,0.691021514,9.77801667,103.7534473,157.4549471
monodon,2.382612102,13.41426842,40.61895986,193.660302
monodon,2.540425161,11.90764016,83.62023586,188.9740943
monodon,1.656866189,17.74907202,100.7579967,165.5945397
monodon,3.151133976,25.19283257,125.1142016,168.7713602
monodon,1.029683903,21.8021505,33.56715875,129.2421375
monodon,7.151952535,16.56822483,106.8778384,175.9884419
monodon,11.39743734,18.52428355,111.9911029,201.3607479
monodon,2.813506181,11.97744553,109.0282302,187.020942
monodon,2.187056101,10.48891179,68.75996052,163.4759219
monodon,3.187885528,14.73644201,39.95439546,158.3950131
monodon,1.880744291,27.44757967,119.2378776,180.2821388
monodon,2.048588172,10.17960872,80.94220808,247.1994025
monodon,6.047800974,22.54602661,37.63902316,180.629988
monodon,2.189167791,14.91640769,70.28513498,162.3009562
monodon,4.000056016,22.50516132,80.90799487,140.860763
monodon,4.052308061,13.66644193,64.3102227,150.3916722
monodon,13.01453518,11.94747524,73.94207198,162.8316078
monodon,0.262179705,14.01560637,35.89395578,155.9862684
monodon,1.826296513,21.09046105,38.18119745,196.9014995
monodon,1.322171852,20.43803814,63.92763479,221.9929249
monodon,1.690216104,22.21770505,104.3486204,178.7802602
monodon,1.100109859,15.40308727,66.38277866,151.188869
monodon,1.558687376,16.13648356,94.57756907,185.0532491
monodon,6.753325734,14.01775587,84.19227312,157.9365165
monodon,8.27171315,31.17560705,163.8439871,168.9003595
monodon,6.844155877,18.36173809,167.6310063,178.2276964
monodon,2.554231339,19.89099113,26.74140474,185.5830997
monodon,3.834172601,18.72162858,72.11930835,193.9117948
monodon,7.354907317,14.83549551,119.9170221,157.2317149
monodon,1.559266081,25.33563406,64.60464175,200.7638586
monodon,0.744336359,15.19459784,35.21998516,197.312146
monodon,3.406739935,17.47823259,40.60789532,168.3217861
monodon,2.136153897,13.96836751,129.12677,161.1846676
monodon,15.59916999,14.15553947,40.46079116,177.32273
monodon,1.477038713,18.18907215,56.04898711,131.6686169
monodon,2.309544404,19.1762436,93.08845647,194.2937347
monodon,1.921708363,16.85332774,71.7874052,168.7003152
monodon,2.07168448,23.42429967,56.10953783,151.6946698
monodon,1.050222389,16.96189388,137.6052274,165.2259953
monodon,3.639450354,20.75060801,111.9301587,156.160258
monodon,0.642581653,15.31049752,94.24238113,148.1693501
monodon,2.783183035,25.1783865,62.62184853,176.7616675
monodon,0.733104834,16.75174971,104.3770886,161.6704489
monodon,0.373100742,11.93006967,126.899064,274.3172568
monodon,0.682175524,13.28578538,72.94702711,153.0989092
monodon,3.935751011,10.49077781,61.24147169,158.0207887
monodon,5.915447837,16.6901784,75.93068492,156.1419625
monodon,1.640563315,23.04544318,50.55961044,154.930869
monodon,1.70641422,13.87401071,79.51652032,209.3096119
monodon,3.349686965,17.65262356,111.2764931,160.4394697
monodon,1.431554129,13.47936302,69.46774107,198.9525799
monodon,0.738802702,23.8701398,105.8732404,191.6278485
monodon,0.624839068,24.65368069,57.23910721,151.2180124
monodon,11.62699971,16.57188904,46.861425,153.5896007
monodon,3.450810379,14.13275123,101.2441673,151.8545676
monodon,1.731988759,23.07673573,70.68608473,144.1798037
monodon,11.43987405,13.75337569,142.4981662,156.9478167
monodon,6.434729757,14.46890547,52.70842065,192.9961078
monodon,2.568193482,16.52700201,59.80437506,203.4148067
monodon,9.752707394,15.9370904,76.65185547,205.6688616
monodon,6.75719584,18.64865505,55.77649316,245.7784016
monodon,0.311196362,15.82931827,65.21159795,173.3357519
monodon,9.510466436,11.43940634,75.77333589,152.9861409
monodon,2.379326074,14.50684371,76.19767062,187.631169
monodon,16.19245923,13.86995543,57.86711343,153.1378652
monodon,8.908698367,14.35435936,54.81432975,207.9902386
monodon,3.670302723,24.16963156,46.58976379,168.3891969
monodon,4.748101887,19.45809197,48.18545068,167.6970156
monodon,1.607075027,17.33105342,138.6463354,156.4138576
monodon,9.883633764,17.59336488,67.72645082,176.4837332
monodon,1.639808471,28.48503902,175.9270533,172.1856484
monodon,1.975393915,12.66327522,166.8057348,153.3538482
monodon,2.230338892,18.82012761,67.68060149,163.111751
monodon,3.190305079,15.7835853,72.65697166,189.0679347
monodon,2.740739124,15.25380233,28.59364667,167.9520234
monodon,10.85556654,13.18324585,53.70752961,184.5739852
monodon,1.273685473,18.49242911,85.8035234,161.320643
monodon,5.290810757,20.13643961,86.98800507,141.3789216
monodon,2.170690013,14.34382849,72.25289307,150.9991312
monodon,0.968128203,13.43125356,66.59780531,208.7697731
monodon,1.159078038,17.32155169,92.40413529,204.2236884
monodon,2.79465874,28.23717351,109.961532,189.0983753
monodon,1.991002685,16.77870138,72.900724,187.9313311
monodon,0.91079182,13.70903177,90.25817409,151.8680511
monodon,1.24656914,16.28501926,77.05953815,180.8905903
monodon,3.304077948,22.15680918,122.7038157,163.2292788
monodon,0.379509428,13.94993341,63.02749637,119.4772541
monodon,0.300417641,20.99372462,126.3267366,192.508543
monodon,3.185638047,18.34505893,102.977209,181.8988416
monodon,0.455646595,28.60080892,64.92921505,224.7869156
monodon,0.65581089,14.97010023,39.36946101,144.9608064
monodon,1.384054798,16.0528399,67.98087979,202.4489173
monodon,4.327835857,13.25386715,85.58732405,193.0432354
monodon,6.284812362,18.83773459,93.13833851,141.575403
monodon,2.205955209,11.38586264,20.26004088,172.0554443
monodon,2.834576057,15.33142445,75.17620075,186.0616414
monodon,1.417233747,18.36217163,74.01157291,192.4604392
monodon,1.387934006,18.23942673,108.616666,184.5269733
monodon,3.435042512,21.01485794,40.62480987,161.4467473
monodon,5.309387801,13.80047804,69.98994017,180.6599563
monodon,0.642738191,16.60522766,46.5742059,170.9657491
monodon,1.965162024,20.03234078,96.05157201,182.8571228
monodon,4.077959172,21.43050527,42.578862,162.1862897
monodon,0.983757744,13.3296705,66.26710684,191.5561906
monodon,11.14610881,26.80112031,49.31918454,192.8957711
monodon,2.695165858,12.02453705,43.30027343,179.073182
monodon,0.832105657,22.26788291,41.97566073,172.6758346
monodon,0.15830104,16.43963668,76.69412881,190.7655919
monodon,2.045418662,17.27872528,81.42646732,182.2697818
monodon,1.511900815,19.57455853,38.05854414,144.942067
monodon,2.015135426,20.271562,71.08513014,173.4765027
monodon,2.729289904,18.95010051,73.3591474,172.926709
monodon,6.435002385,17.62688194,64.54148898,171.7365473
monodon,2.31492361,19.30488402,118.4899909,226.822157
monodon,1.078296986,16.18554724,51.71796566,179.1339793
monodon,2.061785534,9.634139691,56.35284937,163.9858187
monodon,0.25368389,14.32796013,77.85062977,168.0599929
monodon,2.161929305,16.74739157,62.64265297,171.1753001
monodon,4.099595655,14.97476098,95.12388481,158.0883377
monodon,1.631483211,10.26484031,118.0143253,152.477813
monodon,0.909512575,20.23645556,55.06459327,184.512101
monodon,1.803403103,17.35196748,71.49727598,174.2334457
monodon,4.199771709,10.71280149,78.4502227,180.6496735
monodon,4.591211334,15.06383245,61.28165842,164.8404366
monodon,0.457709716,16.06109217,37.22029848,177.81671
monodon,3.103720058,13.18073286,41.37927677,194.6982107
monodon,0.988911069,22.32217854,91.7634245,150.6251727
monodon,1.807757067,16.4222171,92.68340569,162.9984212
monodon,4.245482984,18.51687491,46.14254444,137.3392006
monodon,0.542522703,18.64447725,89.91267824,208.7035434
monodon,1.375874214,18.48572275,121.6745724,160.4158774
monodon,1.154116442,17.04948473,82.09671287,180.9933351
monodon,2.301854001,11.06203064,48.72466055,166.4111065
monodon,3.911826524,17.51462972,37.55100537,186.8695367
monodon,1.207602872,23.11770288,75.40981923,159.0536849
monodon,2.564014421,19.64155318,95.58481248,173.963888
monodon,3.419167964,15.42786547,87.62783701,182.8463583
monodon,1.931521258,23.55216389,109.1508558,162.5821465
monodon,1.407411535,18.05873382,115.7797756,149.0031262
monodon,6.612420074,27.27296109,59.72319093,179.3741047
monodon,1.432885087,25.85272982,56.70789261,170.7028387
monodon,1.897657215,14.69778487,32.64180424,192.0368945
monodon,2.90399872,15.8654349,105.9950981,163.0895734
monodon,1.20291701,16.17136301,28.45653308,144.8280144
monodon,2.264357549,19.70410987,65.582775,167.9404807
monodon,0.739236686,19.64553734,115.5047272,181.4539368
monodon,0.891993163,14.2533485,79.61249705,171.6629252
monodon,8.284210172,20.34036855,117.8448485,191.1346436
monodon,0.997304236,17.22413835,129.1444858,159.5632896
monodon,0.23807631,8.919472733,114.7678382,203.713021
monodon,0.47449295,18.57515969,115.2717533,179.655159
monodon,0.94048926,13.37518142,46.15019691,168.9007295
monodon,0.353812864,10.66689856,56.35260756,178.6580372
monodon,8.007394093,15.34108409,59.05445531,190.6255001
monodon,0.713952637,11.79421184,45.66432133,185.791817
monodon,6.513988472,19.49488413,106.5354634,184.7140113
monodon,1.235871399,12.12782301,77.48006603,160.7965441
monodon,3.759788813,11.08292864,93.31366304,148.5907835
monodon,2.058004312,20.16382578,61.66503608,228.4701036
monodon,2.308305395,15.29163776,35.08532581,191.5977294
monodon,1.073450545,11.32163424,128.0524931,167.3377442
monodon,0.668627026,24.18479638,94.79479355,188.2285497
monodon,2.263642849,15.87333811,64.37241202,176.3428432
monodon,30.04614839,15.34405809,120.7466492,181.9843862
monodon,3.259254151,12.89154695,89.09177907,222.6592085
monodon,6.513367939,33.79668658,54.22706682,159.5698938
monodon,1.104504567,16.62154759,118.9806733,151.8743386
monodon,0.557954299,16.65032578,85.0541637,158.6383846
monodon,4.841474543,17.68548645,84.39283404,168.2926384
monodon,1.146870211,12.661275,108.3932664,156.1488624
monodon,0.539000275,16.80912219,46.02184131,174.9058297
monodon,0.741212527,12.22776929,135.2305612,178.570677
monodon,4.283548027,24.16887567,127.6443086,173.517605
monodon,1.676988962,21.20933293,58.8466475,180.6160158
monodon,1.488381215,16.96653901,136.2545235,149.1447953
monodon,3.596342619,19.45645293,102.8040818,152.6312794
monodon,1.808137077,20.54992739,25.24399599,169.3072661
monodon,3.159214266,22.21168194,46.20350491,198.8580645
monodon,1.491924958,20.57709115,40.34854912,164.0688899
monodon,0.781473495,21.16288882,62.7812032,195.4605742
monodon,0.456730159,12.73159653,82.63081426,164.6023534
monodon,3.654209077,7.617160932,68.81516596,189.996123
monodon,1.939373568,10.90038398,124.6931471,197.0658863
monodon,1.594010538,21.55184438,111.23654,162.2158914
monodon,2.315822972,21.08584394,23.31003755,215.8002651
monodon,1.230826334,18.8392298,59.54105467,172.621529
monodon,2.683200107,23.00648529,93.43621737,169.650714
monodon,20.97957751,14.91855512,59.36879369,202.4943875
monodon,1.034292808,12.42719531,104.9139587,194.7689082
monodon,2.171065478,10.4874404,55.83665002,177.7560317
monodon,1.069442683,17.83588614,23.50020394,211.3085847
monodon,20.08614053,12.53740942,47.1733536,181.0578886
monodon,1.872708496,17.31719149,57.71298506,179.0770733
monodon,1.567673325,26.86758053,158.2071713,190.3312447
monodon,1.967347118,17.77969963,56.7800252,162.7068614
monodon,2.130233736,16.69374344,34.08559694,197.7364132
monodon,3.387267108,15.99077701,85.36056313,150.4615462
monodon,2.457441514,11.02793942,91.08564037,180.9780186
monodon,1.78134822,14.67360673,56.18926355,165.0109853
monodon,2.85954066,15.34588278,98.62047349,169.1050533
monodon,2.164521724,18.61581719,95.15595653,164.4002975
monodon,3.983157541,24.50896043,116.7976156,169.7676095
monodon,3.145963591,25.50827725,51.40437832,143.9444694
monodon,0.82522995,13.13803953,41.80413564,170.5497053
monodon,6.950633253,23.24433329,100.0427655,206.5022339
monodon,0.714880428,11.64256026,80.46305925,150.2170816
monodon,1.905590779,11.95319964,64.68534487,202.3303594
monodon,2.498117179,13.350597,135.4876547,175.2643535
monodon,5.083536311,29.33591808,138.8608861,149.4434852
monodon,4.303762914,15.83011332,36.41706555,143.518291
monodon,1.912130053,24.05859087,90.58587001,180.4705265
monodon,0.596880924,15.38706505,53.16766237,166.0160826
monodon,0.619800445,13.82988866,92.95315244,194.6560804
monodon,1.680572765,20.11332315,116.0513074,155.3721449
monodon,0.740383085,17.2314379,33.45815383,159.1095688
monodon,23.31935093,21.07193566,56.41704964,196.5057871
monodon,16.36949946,21.13814338,91.10103926,157.6414143
monodon,0.862280884,14.53933826,46.4763826,163.8825123
monodon,2.263132639,13.17518244,36.67664752,188.4913969
monodon,0.738505217,9.920738447,49.30695766,163.3424251
monodon,1.073186525,20.88742426,69.17556591,156.9589188
monodon,2.173617217,22.95191032,92.28489743,172.492292
monodon,4.997626767,17.90324544,22.06475086,195.5504369
monodon,5.283133867,21.06526729,51.63172075,151.6540402
monodon,3.601850979,16.75440784,59.180481,153.9929186
monodon,4.948485685,21.58543591,51.69016085,138.5833245
monodon,2.27646766,11.50473558,60.93234886,153.7018304
monodon,1.87412248,11.09082096,53.89202763,157.0080353
monodon,5.368611,12.75763739,18.58616494,145.144533
monodon,0.526856044,11.45163511,114.8122203,183.7818974
monodon,1.65961116,20.31942316,62.48362975,160.2079624
monodon,1.552147496,13.72233545,93.68154073,163.2751397
monodon,1.84199851,20.71946806,54.20066336,158.5861629
monodon,9.911453205,13.69514239,73.75400406,211.8891736
monodon,8.177598344,17.60895819,71.02118928,179.4014938
monodon,1.711394354,18.1782256,56.74227512,140.5334678
monodon,1.991029848,19.46505055,226.9920413,178.4365443
monodon,7.279584559,24.55399931,79.52681718,166.5376784
monodon,4.313054568,17.66221576,90.95975689,137.2387862
monodon,0.514946252,28.62152782,59.23608702,173.7116904
monodon,6.004605132,23.14249621,58.24703275,214.1289434
monodon,1.038007675,15.79371569,44.85157381,151.8156076
monodon,0.932455833,17.92666468,45.46789106,155.4458827
monodon,3.678678737,17.73878562,91.49770213,192.699987
monodon,4.000871658,20.17095242,74.08587371,145.7549796
monodon,13.12809912,22.25690037,72.18814931,168.1897523
monodon,2.40485026,24.427587,44.58675237,162.4538753
monodon,0.87959675,21.59531642,89.52179742,124.0636885
monodon,2.150626698,20.97029908,43.36059018,158.7449391
monodon,1.091729598,13.92069274,109.0354603,209.1651852
monodon,4.267304475,18.62529592,108.9327687,158.6719739
monodon,9.057694349,24.00316088,34.19189878,160.4493785
monodon,2.286734236,20.86982699,47.78362538,165.814382
monodon,6.15191465,18.52223775,64.36379794,181.3405896
monodon,1.148406788,12.88069005,108.3368132,164.3482728
monodon,7.386338682,15.39424305,52.42867692,140.7034947
monodon,1.119732823,17.69780899,204.3864265,176.5490837
monodon,0.74706522,19.9884901,131.3981799,195.0669921
monodon,2.666322382,10.29969922,38.07979221,131.2808992
monodon,0.810674978,16.61263104,108.5753455,179.2403977
monodon,6.715695455,17.52494767,75.94368771,226.2395837
monodon,3.881796774,11.48207288,120.8242199,159.1052931
monodon,4.711728421,19.52197028,40.19583863,153.1284466
monodon,2.378898397,18.08098236,52.96668481,165.4991692
monodon,2.663325076,11.98736591,53.81967069,220.7961964
monodon,0.272325915,12.0324275,52.98289124,174.9054656
monodon,0.774175753,14.43324478,64.43171208,180.0587108
monodon,2.224631323,14.07693527,67.20920931,150.3028484
monodon,25.46545157,13.96861844,97.8903457,165.2232941
monodon,3.172881268,17.28393433,100.2293904,162.9694021
monodon,1.478400764,16.23601976,65.18762854,211.891869
monodon,3.237081635,13.51219748,59.58628281,165.8635252
monodon,7.750175785,8.739741482,61.62717733,178.1907889
monodon,7.317465773,17.14970051,86.39636465,201.6876859
monodon,3.042026944,24.17432998,50.1077957,188.1980558
monodon,0.558997145,17.41133318,69.39951983,142.9283098
monodon,4.216432136,21.29545116,83.3967951,175.0201202
monodon,5.469025578,13.65768628,79.07959141,166.6108211
monodon,2.4493093,13.91688185,74.94877298,181.4046336
monodon,4.044715259,19.04886758,49.74122663,183.2556839
monodon,2.912206541,22.23296519,108.6359151,164.257794
monodon,5.562432432,19.56546196,88.26701745,130.6504036
monodon,2.959980449,11.76789184,24.62591106,166.5995171
monodon,2.706511887,14.62453055,55.39895345,140.1687712
monodon,2.497761123,19.25633589,67.65113814,140.4957161
monodon,0.531328366,22.50074546,94.81451109,169.465457
monodon,1.473793324,15.34404801,47.50159242,158.8656291
monodon,2.46546713,13.77507039,67.49895979,185.31365
monodon,3.896172074,13.73356443,101.0349004,194.0701844
monodon,3.355887867,13.32419136,38.59143936,140.6071895
monodon,3.185014868,15.81765485,37.11205774,189.1241058
monodon,2.255732596,30.93013973,110.9039823,171.2199933
monodon,0.641132939,14.21572147,107.8240909,151.0110426
monodon,14.53084616,18.14333687,101.2575599,219.8680499
monodon,8.636307179,18.52351486,40.36398089,190.4162812
monodon,1.866791579,19.93572462,43.85527004,186.7344052
monodon,1.094015801,13.45741606,248.5546154,192.5101762
monodon,1.178532681,23.73651573,33.19998808,151.4557986
monodon,3.10415781,13.84770018,100.6146157,151.4555891
monodon,2.617220321,14.90517147,61.71442958,164.4329519
monodon,7.322504483,19.52319378,78.05306141,215.9325728
monodon,1.10956073,21.32404748,96.36373521,170.3438765
monodon,0.371636215,13.91140376,55.06560213,182.2335727
monodon,0.651510171,11.60085986,91.46323323,183.7925063
monodon,0.634267465,9.149734012,55.75760762,190.4646387
monodon,1.440515737,11.6827697,42.23196898,160.6910206
monodon,0.879603269,10.08563425,69.16774472,195.1962877
monodon,0.66228342,11.19127325,84.11154773,159.8856043
monodon,1.710687108,15.92702107,78.08468333,167.3001647
monodon,1.198941132,14.09485525,39.6998349,158.6827654
monodon,1.749167908,16.65774148,53.66728835,133.4962461
monodon,2.641082104,17.28575281,49.13743983,198.3775829
monodon,2.963785727,16.08453555,50.49573899,201.9233364
monodon,2.604704718,16.31369229,49.20660302,163.7717037
monodon,3.558396765,16.34832211,68.74356505,155.4085407
monodon,0.759811966,16.7083149,47.98524612,187.2146458
monodon,2.889146932,13.54379978,92.1019949,228.4062304
monodon,1.019706241,14.98566994,48.02011613,189.5354618
monodon,1.863119863,20.27335991,50.01746466,195.3404324
monodon,1.87337294,17.04563385,121.8210166,197.6796367
monodon,5.154614112,13.12637681,71.52219506,165.7475261
monodon,1.964792347,14.4739499,40.81537311,155.263333
monodon,8.978370246,18.13330437,34.87118712,145.9246705
monodon,3.102026649,11.74603759,107.5300846,171.8854871
monodon,2.746084083,15.10326094,78.44024397,172.6672007
monodon,0.216225799,14.57394375,84.12088455,163.4844965
monodon,12.01416778,12.82280168,63.49893572,199.9473168
monodon,5.862122169,17.34746424,69.70005976,199.5271274
monodon,3.605455658,15.97792721,94.97851148,167.6456091
monodon,5.944453118,13.59125824,104.8272662,195.5369212
monodon,1.700931819,21.71112568,49.64600931,194.5426042
monodon,1.260709728,15.87403179,116.1564014,146.9236518
monodon,3.850540719,9.344464465,46.88199948,204.989691
monodon,2.832060642,14.56012797,114.6939909,153.9363907
monodon,0.950613497,18.69367941,91.51710814,209.5684221
monodon,4.437310181,18.9097555,45.77167982,171.1355149
monodon,0.556265175,12.44865337,92.04861712,199.5439589
monodon,4.098300977,14.41607299,75.4630515,150.5693118
monodon,3.188281136,28.40930245,66.04072581,235.3773439
monodon,0.866387354,20.35006164,131.5078856,155.0175967
monodon,2.983599539,10.77122092,67.66991266,161.0508024
monodon,2.211281245,20.66266212,66.53545896,194.9959598
monodon,0.897051755,13.95452336,97.66214142,165.6527033
monodon,5.00944125,17.51911401,43.6047391,180.1297401
monodon,2.388102016,11.26798855,105.9106183,164.1842253
monodon,2.654754676,20.38918739,44.40469744,173.8736
monodon,6.787332866,21.69882143,48.54763953,207.5349797
